,gene_id,database,kegg_id
19666,XNR_RS26705,KEGG_Pathway,map02024
19667,XNR_RS26705,KEGG_Pathway,map02026
19668,XNR_RS26710,KEGG_Pathway,-
19669,XNR_RS26715,KEGG_Pathway,-
19670,XNR_RS26720,KEGG_Pathway,-
19671,XNR_RS26725,KEGG_Pathway,-
19672,XNR_RS26730,KEGG_Pathway,-
19677,XNR_RS26735,KEGG_Pathway,map00230
19678,XNR_RS26735,KEGG_Pathway,map00983
19679,XNR_RS26735,KEGG_Pathway,map01100
19680,XNR_RS26735,KEGG_Pathway,map01110
19681,XNR_RS26740,KEGG_Pathway,-
19688,XNR_RS26745,KEGG_Pathway,map00380
19689,XNR_RS26745,KEGG_Pathway,map00460
19690,XNR_RS26745,KEGG_Pathway,map00627
19691,XNR_RS26745,KEGG_Pathway,map00643
19692,XNR_RS26745,KEGG_Pathway,map00910
19693,XNR_RS26745,KEGG_Pathway,map01120
19695,XNR_RS26750,KEGG_Pathway,map00380
19696,XNR_RS26755,KEGG_Pathway,-
19697,XNR_RS26760,KEGG_Pathway,-
19698,XNR_RS26765,KEGG_Pathway,-
19699,XNR_RS26770,KEGG_Pathway,-
19700,XNR_RS26775,KEGG_Pathway,-
19701,XNR_RS26780,KEGG_Pathway,-
19702,XNR_RS26785,KEGG_Pathway,-
19703,XNR_RS26790,KEGG_Pathway,-
19708,XNR_RS26795,KEGG_Pathway,map00740
19709,XNR_RS26795,KEGG_Pathway,map01100
19710,XNR_RS26795,KEGG_Pathway,map01110
19711,XNR_RS26795,KEGG_Pathway,map02024
19715,XNR_RS26800,KEGG_Pathway,map00740
19716,XNR_RS26800,KEGG_Pathway,map01100
19717,XNR_RS26800,KEGG_Pathway,map01110
19718,XNR_RS26805,KEGG_Pathway,-
19723,XNR_RS26810,KEGG_Pathway,map00740
19724,XNR_RS26810,KEGG_Pathway,map00790
19725,XNR_RS26810,KEGG_Pathway,map01100
19726,XNR_RS26810,KEGG_Pathway,map01110
19730,XNR_RS26815,KEGG_Pathway,map00740
19731,XNR_RS26815,KEGG_Pathway,map01100
19732,XNR_RS26815,KEGG_Pathway,map01110
19737,XNR_RS26820,KEGG_Pathway,map00340
19738,XNR_RS26820,KEGG_Pathway,map01100
19739,XNR_RS26820,KEGG_Pathway,map01110
19740,XNR_RS26820,KEGG_Pathway,map01230
19745,XNR_RS26825,KEGG_Pathway,map00340
19746,XNR_RS26825,KEGG_Pathway,map01100
19747,XNR_RS26825,KEGG_Pathway,map01110
19748,XNR_RS26825,KEGG_Pathway,map01230
19749,XNR_RS26830,KEGG_Pathway,-
19750,XNR_RS26835,KEGG_Pathway,-
19751,XNR_RS26840,KEGG_Pathway,-
19752,XNR_RS26845,KEGG_Pathway,-
19755,XNR_RS26850,KEGG_Pathway,map00520
19756,XNR_RS26850,KEGG_Pathway,map01100
19757,XNR_RS26855,KEGG_Pathway,-
19758,XNR_RS26860,KEGG_Pathway,-
19759,XNR_RS26865,KEGG_Pathway,-
19760,XNR_RS26870,KEGG_Pathway,-
19763,XNR_RS26875,KEGG_Pathway,map00510
19764,XNR_RS26875,KEGG_Pathway,map01100
19765,XNR_RS26880,KEGG_Pathway,-
19766,XNR_RS26885,KEGG_Pathway,-
19768,XNR_RS26890,KEGG_Pathway,map04138
19770,XNR_RS26895,KEGG_Pathway,map00564
19771,XNR_RS26900,KEGG_Pathway,-
19772,XNR_RS26905,KEGG_Pathway,-
19773,XNR_RS26910,KEGG_Pathway,-
19774,XNR_RS26915,KEGG_Pathway,-
19775,XNR_RS26920,KEGG_Pathway,-
19776,XNR_RS26930,KEGG_Pathway,-
19777,XNR_RS26935,KEGG_Pathway,-
19778,XNR_RS26940,KEGG_Pathway,-
19779,XNR_RS26945,KEGG_Pathway,-
19780,XNR_RS26950,KEGG_Pathway,-
19781,XNR_RS26955,KEGG_Pathway,-
19782,XNR_RS26960,KEGG_Pathway,-
19783,XNR_RS31405,KEGG_Pathway,-
19784,XNR_RS26970,KEGG_Pathway,-
19785,XNR_RS26975,KEGG_Pathway,-
19786,XNR_RS26980,KEGG_Pathway,-
19787,XNR_RS26985,KEGG_Pathway,-
19788,XNR_RS26990,KEGG_Pathway,-
19791,XNR_RS26995,KEGG_Pathway,map01502
19792,XNR_RS26995,KEGG_Pathway,map02020
19793,XNR_RS27000,KEGG_Pathway,-
19794,XNR_RS27005,KEGG_Pathway,-
19798,XNR_RS27010,KEGG_Pathway,map00052
19799,XNR_RS27010,KEGG_Pathway,map00500
19800,XNR_RS27010,KEGG_Pathway,map01100
19803,XNR_RS27015,KEGG_Pathway,map00280
19804,XNR_RS27015,KEGG_Pathway,map00650
19805,XNR_RS27020,KEGG_Pathway,-
19807,XNR_RS27025,KEGG_Pathway,map02060
19814,XNR_RS27030,KEGG_Pathway,map00010
19815,XNR_RS27030,KEGG_Pathway,map00500
19816,XNR_RS27030,KEGG_Pathway,map00520
19817,XNR_RS27030,KEGG_Pathway,map02026
19818,XNR_RS27030,KEGG_Pathway,map02060
19819,XNR_RS27030,KEGG_Pathway,map05111
19822,XNR_RS27050,KEGG_Pathway,map00564
19823,XNR_RS27050,KEGG_Pathway,map01100
19829,XNR_RS27055,KEGG_Pathway,map00051
19830,XNR_RS27055,KEGG_Pathway,map00520
19831,XNR_RS27055,KEGG_Pathway,map01100
19832,XNR_RS27055,KEGG_Pathway,map01110
19833,XNR_RS27055,KEGG_Pathway,map01130
19834,XNR_RS27060,KEGG_Pathway,-
19835,XNR_RS27065,KEGG_Pathway,-
19836,XNR_RS27070,KEGG_Pathway,-
19837,XNR_RS30170,KEGG_Pathway,-
19838,XNR_RS27080,KEGG_Pathway,-
19839,XNR_RS27085,KEGG_Pathway,-
19840,XNR_RS27090,KEGG_Pathway,-
19841,XNR_RS27095,KEGG_Pathway,-
19842,XNR_RS27100,KEGG_Pathway,-
19849,XNR_RS27105,KEGG_Pathway,map00260
19850,XNR_RS27105,KEGG_Pathway,map00630
19851,XNR_RS27105,KEGG_Pathway,map01100
19852,XNR_RS27105,KEGG_Pathway,map01110
19853,XNR_RS27105,KEGG_Pathway,map01130
19854,XNR_RS27105,KEGG_Pathway,map01200
19855,XNR_RS27110,KEGG_Pathway,-
19856,XNR_RS27115,KEGG_Pathway,-
19857,XNR_RS27120,KEGG_Pathway,-
19858,XNR_RS27125,KEGG_Pathway,-
19859,XNR_RS27130,KEGG_Pathway,-
19860,XNR_RS27135,KEGG_Pathway,-
19861,XNR_RS27140,KEGG_Pathway,-
19863,XNR_RS27145,KEGG_Pathway,map03010
19864,XNR_RS27150,KEGG_Pathway,-
19865,XNR_RS27155,KEGG_Pathway,-
19866,XNR_RS27160,KEGG_Pathway,-
19867,XNR_RS27165,KEGG_Pathway,-
19868,XNR_RS27170,KEGG_Pathway,-
19869,XNR_RS27175,KEGG_Pathway,-
19870,XNR_RS27180,KEGG_Pathway,-
19871,XNR_RS27185,KEGG_Pathway,-
19872,XNR_RS27190,KEGG_Pathway,-
19873,XNR_RS27195,KEGG_Pathway,-
19874,XNR_RS27200,KEGG_Pathway,-
19875,XNR_RS27205,KEGG_Pathway,-
19882,XNR_RS27210,KEGG_Pathway,map00330
19883,XNR_RS27210,KEGG_Pathway,map00360
19884,XNR_RS27210,KEGG_Pathway,map00380
19885,XNR_RS27210,KEGG_Pathway,map00627
19886,XNR_RS27210,KEGG_Pathway,map00643
19887,XNR_RS27210,KEGG_Pathway,map01120
19903,XNR_RS27215,KEGG_Pathway,map00260
19904,XNR_RS27215,KEGG_Pathway,map00330
19905,XNR_RS27215,KEGG_Pathway,map00340
19906,XNR_RS27215,KEGG_Pathway,map00350
19907,XNR_RS27215,KEGG_Pathway,map00360
19908,XNR_RS27215,KEGG_Pathway,map00380
19909,XNR_RS27215,KEGG_Pathway,map00950
19910,XNR_RS27215,KEGG_Pathway,map00982
19911,XNR_RS27215,KEGG_Pathway,map01100
19912,XNR_RS27215,KEGG_Pathway,map01110
19913,XNR_RS27215,KEGG_Pathway,map04726
19914,XNR_RS27215,KEGG_Pathway,map04728
19915,XNR_RS27215,KEGG_Pathway,map05030
19916,XNR_RS27215,KEGG_Pathway,map05031
19917,XNR_RS27215,KEGG_Pathway,map05034
19918,XNR_RS27220,KEGG_Pathway,-
19919,XNR_RS27225,KEGG_Pathway,-
19920,XNR_RS27230,KEGG_Pathway,-
19928,XNR_RS27235,KEGG_Pathway,map00061
19929,XNR_RS27235,KEGG_Pathway,map00333
19930,XNR_RS27235,KEGG_Pathway,map00780
19931,XNR_RS27235,KEGG_Pathway,map01040
19932,XNR_RS27235,KEGG_Pathway,map01100
19933,XNR_RS27235,KEGG_Pathway,map01130
19934,XNR_RS27235,KEGG_Pathway,map01212
19942,XNR_RS27240,KEGG_Pathway,map00061
19943,XNR_RS27240,KEGG_Pathway,map00333
19944,XNR_RS27240,KEGG_Pathway,map00780
19945,XNR_RS27240,KEGG_Pathway,map01040
19946,XNR_RS27240,KEGG_Pathway,map01100
19947,XNR_RS27240,KEGG_Pathway,map01130
19948,XNR_RS27240,KEGG_Pathway,map01212
19950,XNR_RS27245,KEGG_Pathway,map02024
19953,XNR_RS27250,KEGG_Pathway,map03410
19954,XNR_RS27250,KEGG_Pathway,map05340
19955,XNR_RS27255,KEGG_Pathway,-
19956,XNR_RS27260,KEGG_Pathway,-
19957,XNR_RS27265,KEGG_Pathway,-
19958,XNR_RS27270,KEGG_Pathway,-
19959,XNR_RS27275,KEGG_Pathway,-
19960,XNR_RS27280,KEGG_Pathway,-
19961,XNR_RS27285,KEGG_Pathway,-
19962,XNR_RS27295,KEGG_Pathway,-
19968,XNR_RS27300,KEGG_Pathway,map00310
19969,XNR_RS27300,KEGG_Pathway,map00330
19970,XNR_RS27300,KEGG_Pathway,map00960
19971,XNR_RS27300,KEGG_Pathway,map01100
19972,XNR_RS27300,KEGG_Pathway,map01110
19973,XNR_RS27305,KEGG_Pathway,-
19975,XNR_RS27310,KEGG_Pathway,map00550
19976,XNR_RS27315,KEGG_Pathway,-
19977,XNR_RS27320,KEGG_Pathway,-
19978,XNR_RS27325,KEGG_Pathway,-
19979,XNR_RS27330,KEGG_Pathway,-
19980,XNR_RS27335,KEGG_Pathway,-
19981,XNR_RS27340,KEGG_Pathway,-
19982,XNR_RS27345,KEGG_Pathway,-
19983,XNR_RS27350,KEGG_Pathway,-
19984,XNR_RS27355,KEGG_Pathway,-
19985,XNR_RS27360,KEGG_Pathway,-
19986,XNR_RS27365,KEGG_Pathway,-
19987,XNR_RS27370,KEGG_Pathway,-
19988,XNR_RS27375,KEGG_Pathway,-
19989,XNR_RS27380,KEGG_Pathway,-
19990,XNR_RS27385,KEGG_Pathway,-
19991,XNR_RS27390,KEGG_Pathway,-
19992,XNR_RS27395,KEGG_Pathway,-
19993,XNR_RS27400,KEGG_Pathway,-
19994,XNR_RS27405,KEGG_Pathway,-
19995,XNR_RS27410,KEGG_Pathway,-
19996,XNR_RS27415,KEGG_Pathway,-
19997,XNR_RS27425,KEGG_Pathway,-
19998,XNR_RS27430,KEGG_Pathway,-
19999,XNR_RS27435,KEGG_Pathway,-
20000,XNR_RS27440,KEGG_Pathway,-
20001,XNR_RS27445,KEGG_Pathway,-
20002,XNR_RS27450,KEGG_Pathway,-
20003,XNR_RS27455,KEGG_Pathway,-
20004,XNR_RS27460,KEGG_Pathway,-
20012,XNR_RS27465,KEGG_Pathway,map00061
20013,XNR_RS27465,KEGG_Pathway,map00333
20014,XNR_RS27465,KEGG_Pathway,map00780
20015,XNR_RS27465,KEGG_Pathway,map01040
20016,XNR_RS27465,KEGG_Pathway,map01100
20017,XNR_RS27465,KEGG_Pathway,map01130
20018,XNR_RS27465,KEGG_Pathway,map01212
20019,XNR_RS27470,KEGG_Pathway,-
20020,XNR_RS27475,KEGG_Pathway,-
20028,XNR_RS27480,KEGG_Pathway,map00270
20029,XNR_RS27480,KEGG_Pathway,map00450
20030,XNR_RS27480,KEGG_Pathway,map00920
20031,XNR_RS27480,KEGG_Pathway,map01100
20032,XNR_RS27480,KEGG_Pathway,map01110
20033,XNR_RS27480,KEGG_Pathway,map01130
20034,XNR_RS27480,KEGG_Pathway,map01230
20035,XNR_RS27485,KEGG_Pathway,-
20039,XNR_RS27490,KEGG_Pathway,map00790
20040,XNR_RS27490,KEGG_Pathway,map01100
20041,XNR_RS27490,KEGG_Pathway,map02020
20042,XNR_RS27495,KEGG_Pathway,-
20043,XNR_RS27500,KEGG_Pathway,-
20044,XNR_RS27505,KEGG_Pathway,-
20045,XNR_RS27510,KEGG_Pathway,-
20046,XNR_RS27515,KEGG_Pathway,-
20048,XNR_RS27525,KEGG_Pathway,map03410
20054,XNR_RS27530,KEGG_Pathway,map00230
20055,XNR_RS27530,KEGG_Pathway,map00250
20056,XNR_RS27530,KEGG_Pathway,map01100
20057,XNR_RS27530,KEGG_Pathway,map01110
20058,XNR_RS27530,KEGG_Pathway,map01130
20059,XNR_RS27535,KEGG_Pathway,-
20060,XNR_RS27540,KEGG_Pathway,-
20061,XNR_RS27545,KEGG_Pathway,-
20065,XNR_RS27550,KEGG_Pathway,map00220
20066,XNR_RS27550,KEGG_Pathway,map01210
20067,XNR_RS27550,KEGG_Pathway,map01230
20068,XNR_RS27555,KEGG_Pathway,-
20070,XNR_RS27560,KEGG_Pathway,map02010
20071,XNR_RS27565,KEGG_Pathway,-
20074,XNR_RS27570,KEGG_Pathway,map00780
20075,XNR_RS27570,KEGG_Pathway,map01100
20078,XNR_RS27575,KEGG_Pathway,map00780
20079,XNR_RS27575,KEGG_Pathway,map01100
20082,XNR_RS27580,KEGG_Pathway,map00780
20083,XNR_RS27580,KEGG_Pathway,map01100
20086,XNR_RS27585,KEGG_Pathway,map00780
20087,XNR_RS27585,KEGG_Pathway,map01100
20088,XNR_RS27590,KEGG_Pathway,-
20089,XNR_RS27595,KEGG_Pathway,-
20090,XNR_RS27600,KEGG_Pathway,-
20091,XNR_RS27605,KEGG_Pathway,-
20094,XNR_RS27610,KEGG_Pathway,map04112
20095,XNR_RS27610,KEGG_Pathway,map04212
20096,XNR_RS27615,KEGG_Pathway,-
20102,XNR_RS27620,KEGG_Pathway,map00220
20103,XNR_RS27620,KEGG_Pathway,map00230
20104,XNR_RS27620,KEGG_Pathway,map00791
20105,XNR_RS27620,KEGG_Pathway,map01100
20106,XNR_RS27620,KEGG_Pathway,map01120
20112,XNR_RS27625,KEGG_Pathway,map00220
20113,XNR_RS27625,KEGG_Pathway,map00230
20114,XNR_RS27625,KEGG_Pathway,map00791
20115,XNR_RS27625,KEGG_Pathway,map01100
20116,XNR_RS27625,KEGG_Pathway,map01120
20123,XNR_RS27630,KEGG_Pathway,map00220
20124,XNR_RS27630,KEGG_Pathway,map00230
20125,XNR_RS27630,KEGG_Pathway,map00791
20126,XNR_RS27630,KEGG_Pathway,map01100
20127,XNR_RS27630,KEGG_Pathway,map01120
20128,XNR_RS27630,KEGG_Pathway,map05120
20129,XNR_RS27635,KEGG_Pathway,-
20130,XNR_RS27640,KEGG_Pathway,-
20131,XNR_RS27645,KEGG_Pathway,-
20132,XNR_RS27650,KEGG_Pathway,-
20137,XNR_RS27655,KEGG_Pathway,map00561
20138,XNR_RS27655,KEGG_Pathway,map00564
20139,XNR_RS27655,KEGG_Pathway,map01100
20140,XNR_RS27655,KEGG_Pathway,map01110
20141,XNR_RS27660,KEGG_Pathway,-
20142,XNR_RS27665,KEGG_Pathway,-
20143,XNR_RS27670,KEGG_Pathway,-
20144,XNR_RS27675,KEGG_Pathway,-
20145,XNR_RS27680,KEGG_Pathway,-
20146,XNR_RS27685,KEGG_Pathway,-
20158,XNR_RS27690,KEGG_Pathway,map00010
20159,XNR_RS27690,KEGG_Pathway,map00030
20160,XNR_RS27690,KEGG_Pathway,map00052
20161,XNR_RS27690,KEGG_Pathway,map00230
20162,XNR_RS27690,KEGG_Pathway,map00500
20163,XNR_RS27690,KEGG_Pathway,map00520
20164,XNR_RS27690,KEGG_Pathway,map00521
20165,XNR_RS27690,KEGG_Pathway,map01100
20166,XNR_RS27690,KEGG_Pathway,map01110
20167,XNR_RS27690,KEGG_Pathway,map01120
20168,XNR_RS27690,KEGG_Pathway,map01130
20170,XNR_RS27695,KEGG_Pathway,map03410
20173,XNR_RS27700,KEGG_Pathway,map00430
20174,XNR_RS27700,KEGG_Pathway,map00920
20175,XNR_RS27705,KEGG_Pathway,-
20176,XNR_RS27710,KEGG_Pathway,-
20177,XNR_RS27715,KEGG_Pathway,-
20178,XNR_RS27720,KEGG_Pathway,-
20179,XNR_RS27725,KEGG_Pathway,-
20180,XNR_RS30940,KEGG_Pathway,-
20181,XNR_RS27735,KEGG_Pathway,-
20191,XNR_RS27740,KEGG_Pathway,map00010
20192,XNR_RS27740,KEGG_Pathway,map00030
20193,XNR_RS27740,KEGG_Pathway,map00051
20194,XNR_RS27740,KEGG_Pathway,map00052
20195,XNR_RS27740,KEGG_Pathway,map00680
20196,XNR_RS27740,KEGG_Pathway,map01100
20197,XNR_RS27740,KEGG_Pathway,map01110
20198,XNR_RS27740,KEGG_Pathway,map01120
20199,XNR_RS27740,KEGG_Pathway,map01130
20200,XNR_RS27745,KEGG_Pathway,-
20201,XNR_RS27750,KEGG_Pathway,-
20202,XNR_RS27755,KEGG_Pathway,-
20203,XNR_RS27760,KEGG_Pathway,-
20204,XNR_RS27765,KEGG_Pathway,-
20218,XNR_RS27770,KEGG_Pathway,map00010
20219,XNR_RS27770,KEGG_Pathway,map00071
20220,XNR_RS27770,KEGG_Pathway,map00350
20221,XNR_RS27770,KEGG_Pathway,map00625
20222,XNR_RS27770,KEGG_Pathway,map00626
20223,XNR_RS27770,KEGG_Pathway,map00830
20224,XNR_RS27770,KEGG_Pathway,map00980
20225,XNR_RS27770,KEGG_Pathway,map00982
20226,XNR_RS27770,KEGG_Pathway,map01100
20227,XNR_RS27770,KEGG_Pathway,map01110
20228,XNR_RS27770,KEGG_Pathway,map01120
20229,XNR_RS27770,KEGG_Pathway,map01130
20230,XNR_RS27770,KEGG_Pathway,map01220
20231,XNR_RS27775,KEGG_Pathway,-
20232,XNR_RS27780,KEGG_Pathway,-
20233,XNR_RS27785,KEGG_Pathway,-
20234,XNR_RS27790,KEGG_Pathway,-
20235,XNR_RS27795,KEGG_Pathway,-
20236,XNR_RS27800,KEGG_Pathway,-
20238,XNR_RS27805,KEGG_Pathway,map02010
20239,XNR_RS27810,KEGG_Pathway,-
20240,XNR_RS27815,KEGG_Pathway,-
20246,XNR_RS27820,KEGG_Pathway,map00460
20247,XNR_RS27820,KEGG_Pathway,map00500
20248,XNR_RS27820,KEGG_Pathway,map00940
20249,XNR_RS27820,KEGG_Pathway,map01100
20250,XNR_RS27820,KEGG_Pathway,map01110
20251,XNR_RS27825,KEGG_Pathway,-
20252,XNR_RS27830,KEGG_Pathway,-
20253,XNR_RS27835,KEGG_Pathway,-
20254,XNR_RS27840,KEGG_Pathway,-
20255,XNR_RS27845,KEGG_Pathway,-
20256,XNR_RS27850,KEGG_Pathway,-
20257,XNR_RS27855,KEGG_Pathway,-
20260,XNR_RS27860,KEGG_Pathway,map00860
20261,XNR_RS27860,KEGG_Pathway,map01100
20262,XNR_RS27865,KEGG_Pathway,-
20263,XNR_RS27870,KEGG_Pathway,-
20264,XNR_RS27875,KEGG_Pathway,-
20265,XNR_RS27880,KEGG_Pathway,-
20266,XNR_RS27885,KEGG_Pathway,-
20267,XNR_RS27890,KEGG_Pathway,-
20268,XNR_RS27895,KEGG_Pathway,-
20269,XNR_RS27900,KEGG_Pathway,-
20270,XNR_RS27905,KEGG_Pathway,-
20271,XNR_RS27910,KEGG_Pathway,-
20272,XNR_RS27915,KEGG_Pathway,-
20273,XNR_RS27920,KEGG_Pathway,-
20274,XNR_RS27925,KEGG_Pathway,-
20277,XNR_RS27930,KEGG_Pathway,map00240
20278,XNR_RS27930,KEGG_Pathway,map01100
20279,XNR_RS27935,KEGG_Pathway,-
20285,XNR_RS27940,KEGG_Pathway,map00190
20286,XNR_RS27940,KEGG_Pathway,map00630
20287,XNR_RS27940,KEGG_Pathway,map01100
20288,XNR_RS27940,KEGG_Pathway,map01110
20289,XNR_RS27940,KEGG_Pathway,map01130
20290,XNR_RS27945,KEGG_Pathway,-
20297,XNR_RS27950,KEGG_Pathway,map00362
20298,XNR_RS27950,KEGG_Pathway,map00621
20299,XNR_RS27950,KEGG_Pathway,map00622
20300,XNR_RS27950,KEGG_Pathway,map01100
20301,XNR_RS27950,KEGG_Pathway,map01120
20302,XNR_RS27950,KEGG_Pathway,map01220
20304,XNR_RS27955,KEGG_Pathway,map00240
20312,XNR_RS27960,KEGG_Pathway,map00030
20313,XNR_RS27960,KEGG_Pathway,map00480
20314,XNR_RS27960,KEGG_Pathway,map01100
20315,XNR_RS27960,KEGG_Pathway,map01110
20316,XNR_RS27960,KEGG_Pathway,map01120
20317,XNR_RS27960,KEGG_Pathway,map01130
20318,XNR_RS27960,KEGG_Pathway,map01200
20319,XNR_RS27965,KEGG_Pathway,-
20320,XNR_RS27970,KEGG_Pathway,-
20321,XNR_RS27975,KEGG_Pathway,-
20322,XNR_RS30700,KEGG_Pathway,-
20323,XNR_RS27980,KEGG_Pathway,-
20324,XNR_RS27985,KEGG_Pathway,-
20326,XNR_RS27990,KEGG_Pathway,map03410
20327,XNR_RS27995,KEGG_Pathway,-
20328,XNR_RS28000,KEGG_Pathway,-
20329,XNR_RS28005,KEGG_Pathway,-
20330,XNR_RS28010,KEGG_Pathway,-
20331,XNR_RS28015,KEGG_Pathway,-
20332,XNR_RS28020,KEGG_Pathway,-
20333,XNR_RS28025,KEGG_Pathway,-
20334,XNR_RS28030,KEGG_Pathway,-
20335,XNR_RS28035,KEGG_Pathway,-
20336,XNR_RS28040,KEGG_Pathway,-
20337,XNR_RS28045,KEGG_Pathway,-
20338,XNR_RS28050,KEGG_Pathway,-
20339,XNR_RS28055,KEGG_Pathway,-
20340,XNR_RS30945,KEGG_Pathway,-
20341,XNR_RS28065,KEGG_Pathway,-
20342,XNR_RS28070,KEGG_Pathway,-
20343,XNR_RS28075,KEGG_Pathway,-
20353,XNR_RS28080,KEGG_Pathway,map00020
20354,XNR_RS28080,KEGG_Pathway,map00190
20355,XNR_RS28080,KEGG_Pathway,map00650
20356,XNR_RS28080,KEGG_Pathway,map00720
20357,XNR_RS28080,KEGG_Pathway,map01100
20358,XNR_RS28080,KEGG_Pathway,map01110
20359,XNR_RS28080,KEGG_Pathway,map01120
20360,XNR_RS28080,KEGG_Pathway,map01130
20361,XNR_RS28080,KEGG_Pathway,map01200
20374,XNR_RS28085,KEGG_Pathway,map00020
20375,XNR_RS28085,KEGG_Pathway,map00190
20376,XNR_RS28085,KEGG_Pathway,map00250
20377,XNR_RS28085,KEGG_Pathway,map00650
20378,XNR_RS28085,KEGG_Pathway,map00720
20379,XNR_RS28085,KEGG_Pathway,map00760
20380,XNR_RS28085,KEGG_Pathway,map01100
20381,XNR_RS28085,KEGG_Pathway,map01110
20382,XNR_RS28085,KEGG_Pathway,map01120
20383,XNR_RS28085,KEGG_Pathway,map01130
20384,XNR_RS28085,KEGG_Pathway,map01200
20385,XNR_RS28085,KEGG_Pathway,map05134
20395,XNR_RS28090,KEGG_Pathway,map00020
20396,XNR_RS28090,KEGG_Pathway,map00190
20397,XNR_RS28090,KEGG_Pathway,map00650
20398,XNR_RS28090,KEGG_Pathway,map00720
20399,XNR_RS28090,KEGG_Pathway,map01100
20400,XNR_RS28090,KEGG_Pathway,map01110
20401,XNR_RS28090,KEGG_Pathway,map01120
20402,XNR_RS28090,KEGG_Pathway,map01130
20403,XNR_RS28090,KEGG_Pathway,map01200
20404,XNR_RS28095,KEGG_Pathway,-
20405,XNR_RS28100,KEGG_Pathway,-
20406,XNR_RS28105,KEGG_Pathway,-
20408,XNR_RS28110,KEGG_Pathway,map02010
20410,XNR_RS28115,KEGG_Pathway,map00340
20412,XNR_RS28120,KEGG_Pathway,map00340
20414,XNR_RS28125,KEGG_Pathway,map00340
20418,XNR_RS28130,KEGG_Pathway,map00270
20419,XNR_RS28130,KEGG_Pathway,map00480
20420,XNR_RS28130,KEGG_Pathway,map01100
20421,XNR_RS28135,KEGG_Pathway,-
20422,XNR_RS28140,KEGG_Pathway,-
20426,XNR_RS28145,KEGG_Pathway,map00450
20427,XNR_RS28145,KEGG_Pathway,map04621
20428,XNR_RS28145,KEGG_Pathway,map05418
20441,XNR_RS28150,KEGG_Pathway,map00010
20442,XNR_RS28150,KEGG_Pathway,map00020
20443,XNR_RS28150,KEGG_Pathway,map00260
20444,XNR_RS28150,KEGG_Pathway,map00280
20445,XNR_RS28150,KEGG_Pathway,map00620
20446,XNR_RS28150,KEGG_Pathway,map00630
20447,XNR_RS28150,KEGG_Pathway,map00640
20448,XNR_RS28150,KEGG_Pathway,map01100
20449,XNR_RS28150,KEGG_Pathway,map01110
20450,XNR_RS28150,KEGG_Pathway,map01120
20451,XNR_RS28150,KEGG_Pathway,map01130
20452,XNR_RS28150,KEGG_Pathway,map01200
20453,XNR_RS28155,KEGG_Pathway,-
20454,XNR_RS28160,KEGG_Pathway,-
20455,XNR_RS28165,KEGG_Pathway,-
20456,XNR_RS28170,KEGG_Pathway,-
20457,XNR_RS28175,KEGG_Pathway,-
20458,XNR_RS28180,KEGG_Pathway,-
20463,XNR_RS28185,KEGG_Pathway,map00900
20464,XNR_RS28185,KEGG_Pathway,map01100
20465,XNR_RS28185,KEGG_Pathway,map01110
20466,XNR_RS28185,KEGG_Pathway,map01130
20470,XNR_RS28190,KEGG_Pathway,map00906
20471,XNR_RS28190,KEGG_Pathway,map01100
20472,XNR_RS28190,KEGG_Pathway,map01110
20477,XNR_RS28195,KEGG_Pathway,map00906
20478,XNR_RS28195,KEGG_Pathway,map01062
20479,XNR_RS28195,KEGG_Pathway,map01100
20480,XNR_RS28195,KEGG_Pathway,map01110
20481,XNR_RS28200,KEGG_Pathway,-
20482,XNR_RS28205,KEGG_Pathway,-
20483,XNR_RS30185,KEGG_Pathway,-
20484,XNR_RS28215,KEGG_Pathway,-
20485,XNR_RS30190,KEGG_Pathway,-
20487,XNR_RS28225,KEGG_Pathway,map00906
20491,XNR_RS28230,KEGG_Pathway,map00906
20492,XNR_RS28230,KEGG_Pathway,map01100
20493,XNR_RS28230,KEGG_Pathway,map01110
20494,XNR_RS28235,KEGG_Pathway,-
20495,XNR_RS28240,KEGG_Pathway,-
20496,XNR_RS28245,KEGG_Pathway,-
20498,XNR_RS28250,KEGG_Pathway,map03010
20499,XNR_RS28255,KEGG_Pathway,-
20501,XNR_RS28260,KEGG_Pathway,map03010
20503,XNR_RS28265,KEGG_Pathway,map03010
20505,XNR_RS28270,KEGG_Pathway,map03010
20507,XNR_RS28275,KEGG_Pathway,map03010
20508,XNR_RS30195,KEGG_Pathway,-
20509,XNR_RS28280,KEGG_Pathway,-
20523,XNR_RS28285,KEGG_Pathway,map00010
20524,XNR_RS28285,KEGG_Pathway,map00071
20525,XNR_RS28285,KEGG_Pathway,map00350
20526,XNR_RS28285,KEGG_Pathway,map00625
20527,XNR_RS28285,KEGG_Pathway,map00626
20528,XNR_RS28285,KEGG_Pathway,map00830
20529,XNR_RS28285,KEGG_Pathway,map00980
20530,XNR_RS28285,KEGG_Pathway,map00982
20531,XNR_RS28285,KEGG_Pathway,map01100
20532,XNR_RS28285,KEGG_Pathway,map01110
20533,XNR_RS28285,KEGG_Pathway,map01120
20534,XNR_RS28285,KEGG_Pathway,map01130
20535,XNR_RS28285,KEGG_Pathway,map01220
20536,XNR_RS28290,KEGG_Pathway,-
20537,XNR_RS28295,KEGG_Pathway,-
20538,XNR_RS28300,KEGG_Pathway,-
20539,XNR_RS28305,KEGG_Pathway,-
20540,XNR_RS28310,KEGG_Pathway,-
