,pseudogene,heat-stress,SoxL2N,fatty-acid-related,Riboflavin,niacin-transport,cold-stress,carbon-fixation,Fe-S-lipoylation,HMG-CoA,Purine,XylR-SoxM,YtrA,LysM,Phenylacetate,single_gene_1,single_gene_2,translation-1,UV-tfb3,Arginine,Pyroglutamate,translation-2,unchar-1,sulfur-assimilation,FadR-KO,Cobalamin,4-HPA,ArnRAB,single_gene_3,FadR,SoxLABCD,TCA-BCAA,UV-related,DARC,Replication,translation-related,Quinolinate,aromatic-degradation,Ammonium-Uptake,carotenoid,single_gene_4,Thiamin,unchar-3,single_gene_5,Gly-Ser-Thr
SACI_RS10450,-0.013157471,0.00152794,0.012503485,-0.011626837,-0.014308595,-0.010636186,0.015946084,0.008275795,-0.009922018,-0.011311956,-0.006910672,-0.007680991,0.020225643,0.003312239,-0.001311276,0.020674784,0.001855018,-0.027330607,-0.005670757,-0.00789055,-0.008469854,0.010770182,0.023880905,0.00210184,-0.002936887,0.004104024,0.0244611,0.011838341,-0.019198887,0.0102309,-0.003220212,0.022678851,0.012884366,-0.000559285,-0.010638738,-0.023533995,-0.004181817,-0.001784558,0.013402315,0.021733189,-0.009888801,-0.013953754,-0.005029166,0.007263661,0.015768544
SACI_RS10455,0.002745678,-0.003974279,0.007042519,-0.003118208,0.010445083,-0.005869233,0.009753226,-0.013654764,0.000534518,-0.003814458,-0.010266345,-0.009373048,0.004860212,-0.006003984,0.002985603,-0.013671859,0.005895826,-0.001386817,-0.007426498,-3.26E-05,-0.002951532,-0.017994084,0.000694768,0.002683401,-0.002676879,0.000931743,0.001821609,0.005302678,-0.003693922,0.001833002,0.017730646,0.019590535,0.004743982,-0.003680748,-0.005141517,-0.002315288,0.004232174,0.001779529,0.007254869,-0.011265158,0.000136005,-0.011987964,0.002071779,0.004806594,-0.011719589
SACI_RS10460,-0.001346588,-0.025590559,-0.002033776,0.007206972,-0.003610744,0.003482805,-0.010129881,0.016155165,-0.013358519,0.01410124,-0.010014521,-0.011711472,0.011661805,-0.009315693,-0.002279881,-0.002063587,0.003887761,0.000439517,-0.015221506,0.001784379,-0.012168125,-0.006208437,-0.003516888,-0.013253612,0.004532542,0.010741122,0.012567144,0.003246966,-0.007013846,-0.010124456,0.014749225,-0.012470833,0.001621493,0.008995881,-0.013211554,-0.00920631,-0.022096382,-0.001452381,-0.011412728,0.020659063,0.020758325,-0.007458902,-0.018907088,0.008694946,0.004543841
SACI_RS10465,-0.008157675,-0.003262909,0.001082932,-0.000944684,-0.009957551,0.003323163,-0.005344698,-6.08E-05,-0.002448719,-0.004950298,-0.002830068,0.002794976,-0.00596593,0.011256741,-0.002921173,-0.00286013,0.000477104,-0.003717556,-0.002863815,0.002600311,0.002250586,-0.006903542,-0.005047761,-0.002930316,-0.009874428,0.006917927,-0.015823805,-0.000885215,-0.000313964,0.00965687,-0.017704283,0.004202318,0.007922644,-0.026616915,0.002895471,-0.002710117,0.010768434,0.00806836,0.00160533,0.005017281,-0.004311048,0.001495535,-0.011001792,-0.018430639,0.008675179
SACI_RS10470,0.011919426,0.010831413,0.003756875,-0.000484914,-0.01486161,0.013398096,0.003117214,0.014071861,-0.013477631,0.011972127,0.000826537,-0.002114462,-0.010697332,-0.001374243,0.001457217,0.000946996,-0.012814114,-0.00448691,-0.007348726,0.005055259,-0.01600702,0.002928137,0.015224719,-0.010432068,0.011285706,0.000337673,-0.019451259,0.013270885,-0.001796646,0.008401739,-0.021262321,0.002120891,0.002322367,-0.009426018,-0.00027792,0.021485284,-0.005394556,-0.003089244,-0.019955437,0.025676998,-0.021880103,0.002772989,-0.015645246,0.00633548,0.005967527
SACI_RS10475,-0.020783513,0.008329019,-0.007315167,0.073402798,0.019456229,0.000734652,0.022073539,0.056306117,0.009960263,-0.046611453,-0.061440043,-0.01325221,0.007817806,0.009068872,-0.021872478,0.052072074,-0.049100718,0.008744054,0.00014091,-0.022880084,0.006174869,-0.003709123,0.00581007,0.036014208,0.050512266,-0.0286236,-0.050771479,0.044430667,0.133963747,-0.044762808,0.043224734,-0.009542821,-0.037308682,0.012845001,0.006184493,-0.008990146,0.018130192,0.034352218,-0.004462759,0.018691337,-0.003745266,0.002440533,0.012191225,-0.001529694,0.098850877
SACI_RS10480,0.022081151,0.000266969,0.001496362,-0.002888936,-0.002991806,-0.027181944,-0.021273436,0.011040028,0.043207041,-0.029900867,-0.028441194,0.013829129,-0.010218046,0.011321306,-0.00709943,0.006386205,-0.008673062,-0.007047514,0.011657624,-0.001272631,0.002906133,-0.005958517,-0.00428668,0.006724147,0.005890841,-0.002705807,-0.017393755,0.0080391,-0.012694911,0.001839829,0.001369018,0.017343079,-0.011650934,0.021286188,0.010741481,-0.001458127,-0.018792234,-0.01234836,0.034889941,0.006289581,0.015791924,-0.013893519,0.007609864,-0.015492142,0.017121602
SACI_RS10485,0.010367625,-0.029647944,-0.019284604,0.016649765,-0.001177042,-0.004326717,-0.007233696,-0.004012596,0.007981524,-0.008209514,0.01044564,0.010797477,-0.02332488,0.000856046,0.004215822,0.024498554,0.006128545,-0.004845722,0.003328636,0.002251215,0.007890613,-0.006079511,-0.016796402,-0.005600523,-0.007315285,0.017817121,-0.00539932,-0.003036604,0.006671721,0.012060469,0.003716296,0.002489965,0.041869226,0.031792958,-0.007970189,0.001282569,-0.015072942,0.000286687,0.008567742,0.008758054,0.00044253,0.012615437,-0.01052866,-0.000830691,-0.002528657
SACI_RS10490,-0.013370979,-0.008253387,0.017454926,-0.024897588,-0.004025166,0.008026851,0.002725453,-0.00550636,-0.009187923,0.0012929,0.022437317,-0.006078502,-0.035882036,0.015578628,0.010341854,-0.015187417,0.03358509,-0.015838809,0.000386224,-0.014111548,0.000948315,-0.006247186,-0.008123308,0.00753844,-0.007684693,-0.01626242,-0.018047285,0.006649993,0.006673406,0.000369428,-0.00060131,-0.003746422,-0.005512992,0.01989859,-0.002213526,0.007887156,-0.016206785,-0.024233409,0.000533684,0.014933892,0.001240955,-0.012624131,0.000274212,0.005745878,0.015318319
SACI_RS10495,0.000861565,0.086084611,0.003259153,0.022519188,0.001923079,0.015693917,-0.010326199,0.008577831,-0.011125175,-0.007597363,-0.002394967,-0.013504126,-0.045788008,-0.00095311,0.015464309,0.001154339,0.016986855,0.017685829,0.010566179,0.005215705,-0.023074953,-0.007858616,-0.020749705,-0.001411746,-0.002901768,0.022417835,0.009167172,-0.016528502,-0.008554826,-0.004986135,0.01408374,-0.013461197,-0.028793587,-0.012956596,0.001192339,-0.008101089,0.005942846,0.006139901,0.00853947,0.000168233,0.018841625,0.005496945,-0.002645765,-0.014880721,-0.003609253
SACI_RS10500,0.006039125,-0.001558374,0.020621307,-0.008020377,-0.018353555,-0.003737036,0.006178175,0.011026303,-0.004801564,0.00669902,-0.005863387,-0.023193914,-0.015355484,0.013354221,0.005217076,0.010506804,-0.00076659,-0.017131979,-0.0013544,5.65E-05,-0.009635817,0.003863879,-0.010337181,-0.002326026,-0.001415206,-0.006935043,-0.001255535,-0.011221508,-0.000208282,-0.009380526,-0.006213857,-0.045969275,0.015657727,0.019433191,-0.006255814,-0.007308195,-0.015786437,-0.000439393,0.010928324,-0.004957584,-0.011782359,-0.004276166,0.001662279,0.002151408,0.027111735
SACI_RS10505,0.027780144,0.008785067,0.036497894,-0.012750748,-0.007509067,0.017777611,-0.019935885,0.00469769,0.015341428,-0.001598302,0.001132284,-0.010215195,-0.010243087,-0.001934291,-0.011321797,0.018321852,-0.023846971,0.01152111,0.001859813,-0.025849488,0.005029343,-0.024189483,-0.003314446,0.021867015,0.008937043,0.003235338,-0.00366053,0.00676965,0.012631048,0.011996586,0.003178802,0.01717747,-0.0006264,-0.003028364,0.00223625,0.012195383,-0.012031718,-0.015332037,-0.004016767,-0.001385725,-0.023098519,0.020536626,0.004322182,-0.001577489,0.004153185
SACI_RS10510,-0.016937872,-0.012003285,0.00982531,0.005992815,-0.004958444,0.009700389,-0.008102825,0.017436456,-0.010414547,0.003217704,0.008919131,-0.002953278,0.004504989,-0.001769788,0.004223103,-0.002124642,-0.000695517,-0.004233262,0.001457647,-0.003032463,0.011704601,-0.006190844,0.00734549,0.00533666,0.01257321,-0.003389972,0.002384907,-0.001490503,-0.013077632,-0.007542416,-0.008344977,0.000176621,-0.002171163,-0.016326398,0.006644967,0.008727502,0.00265838,0.014445767,-0.007125253,-0.009623277,0.022029077,-0.001629403,0.000377123,0.000615156,0.007299405
SACI_RS11765,0.021234728,0.00985026,0.027568068,0.005797972,0.010303601,-0.028142961,0.005448795,0.028620613,0.001670478,-0.026392053,0.031750541,-0.011026706,0.006963542,0.007795198,-0.005768687,0.034345436,-0.023748851,-0.006396244,-0.002482605,-0.002099703,-0.022802895,-0.018082228,0.041093748,0.014709366,0.024043971,-0.018030226,2.78E-05,0.013857035,0.016419172,-0.026933823,-0.012803377,-0.010130005,-0.011228309,-0.014054586,-0.003293909,-0.01758929,-0.02675701,-0.004821202,-0.010156633,-0.059316917,0.013152767,0.005630918,-0.021501033,-0.020281859,0.009622517
SACI_RS10515,0.005271608,-0.023791072,-0.004429071,-0.030972918,-0.017046723,0.014954567,0.020993307,-0.016788791,-0.009939454,-0.002470014,-0.027179328,-0.066079491,-0.062562164,-0.0433273,-0.020107786,0.061795623,-0.031406084,-0.010491322,0.012916996,-0.084653622,-0.013281264,-0.021318441,0.003200409,0.034325916,-0.055649946,-0.003830731,-0.011474512,0.019990641,0.010973041,-0.046869677,-0.019310101,0.010922808,-0.011417181,0.081736944,-0.026447908,-0.025624239,0.044551288,-0.021683487,0.080752639,0.057598566,0.014817655,0.02861178,-0.042130197,-0.010885369,0.065288622
SACI_RS10520,0.009408873,-0.012340817,7.57E-05,0.034569106,0.009299653,-0.009326588,-0.003849973,0.005321049,-0.001115274,-0.022334962,-0.005171663,-0.017596311,-0.005152538,0.003600664,-0.00368989,0.000526026,0.002587165,-0.012357381,-0.008368448,0.023738407,-0.0006862,0.024641743,0.002494965,0.006778203,0.010525757,0.001708523,0.016937031,0.013183774,-0.009619552,0.010905785,-0.028910437,-0.003825949,-0.016502586,-0.023718641,-0.010873443,0.020338334,0.014503433,-0.004961859,-0.01954878,0.004364261,-0.002986077,-0.011886065,-0.007117515,0.007766141,-0.001200133
SACI_RS10525,0.006054142,-0.001115793,0.000633488,0.034170743,-0.002361178,-0.017016602,-0.002776433,0.007097459,-0.008084572,-0.008218408,-0.009216627,-0.014810419,-0.008666909,0.002106083,-0.007481154,0.008780139,0.012028419,0.002276897,-0.004076223,0.01736589,0.002888991,0.018614802,-0.004719707,0.006999312,0.003243069,0.011460464,0.014007294,0.011777355,0.000901473,0.005333022,-0.02398594,-0.003472038,-0.010762616,-0.019674612,-0.000209862,0.006332027,0.00797488,-0.010398739,-0.007058074,-0.011754077,-0.003577954,-0.013064595,-0.011949664,0.015007302,0.001381123
SACI_RS10530,-0.000107006,-0.026332327,0.009368807,-0.004157985,-0.004886816,0.062945229,-0.013245631,0.017527065,-0.030187888,-0.024231938,0.003876202,-0.014668724,-0.006751254,-0.00522417,-7.31E-05,-0.004507863,-9.95E-05,-0.014136715,0.003232902,-0.016861124,-0.007696171,0.003559708,0.001120068,-0.007599722,0.000252162,0.000240029,-0.003052915,-0.003559244,-0.011537146,0.023484631,0.017149761,-0.012348148,0.013507969,0.045876207,-0.004628562,-0.006282729,-0.007267278,-0.00741221,0.016354364,-5.70E-05,0.01674429,0.018050422,-0.013270143,0.011756227,-0.002170135
SACI_RS10535,-0.000344269,-0.020249681,-0.013869907,0.025321415,-0.004318824,0.009863286,-0.002899897,0.019856583,-0.000639189,-0.006108661,-0.021416051,-0.006532819,0.033837403,0.011174023,-0.002244593,-0.003743616,0.001183795,0.00071031,-0.012834465,0.005511066,-0.021632592,-0.002624461,-0.009070857,-0.007753475,-0.030072988,0.039860011,0.005553769,0.002502888,0.004605651,0.009969401,0.02602774,0.025724972,0.030380801,0.008233717,0.006981574,-0.002806545,-0.011084598,-0.024017232,0.024362233,0.000556073,0.022547204,-0.021647186,0.003965156,-0.009639851,0.00544221
SACI_RS10540,0.023254132,-0.000490093,-0.02348005,-0.019923582,-0.02924371,-0.055889759,-0.000914434,-0.040145363,0.069682679,0.060991432,0.011893833,-0.0414533,0.001997541,0.017065025,0.102043416,-0.067637288,-0.008727935,0.015606004,0.004072366,-0.040519319,0.033803847,-0.014753741,-0.007428693,-0.002676538,-0.005585813,-0.027760113,0.05038779,-0.049530248,-0.020285821,-0.01805002,-0.024259918,0.052474061,-0.020786209,0.048655847,0.003458729,-0.027390972,-0.075529595,-0.02715095,0.005108398,-0.00234143,0.018127995,0.083459538,0.009225375,-0.047588188,-0.038573947
SACI_RS10545,0.041344225,-0.032979491,-0.019511284,-0.002184061,-0.015152552,-0.058381839,-0.000182758,-0.032812111,0.008062658,0.025357048,0.008005369,-0.035510648,0.020934712,-0.006154648,0.065770464,-0.002181817,-0.012289623,0.013132896,0.014768526,-0.042888924,0.025700953,0.007529957,-0.009642686,-0.004317742,-0.018885391,0.00254944,0.066172618,-0.020702765,-0.010863652,-0.000890683,-0.032036271,0.041509206,0.002018743,0.052798596,-0.000820422,-0.028304763,-0.057427478,-0.024246426,0.024945419,-0.044312438,-0.008986697,0.063873507,0.001751232,-0.017332081,-0.028824634
SACI_RS10550,-0.003046253,-0.000113945,-0.009780733,-0.015059939,-0.015969576,0.015347805,-0.007697317,-0.005324717,0.022397825,0.025379226,-0.006011815,0.00706021,0.000661758,-0.033701089,0.009624014,-0.011245856,-0.029532341,-0.015397316,-0.006075789,0.01171052,0.01662515,0.003273977,0.016615694,0.00197289,-0.000395192,-0.021202545,-0.008633976,0.007200233,0.03182578,-0.0013369,-0.034643872,0.008768341,0.006232357,0.012420758,0.012737376,0.012974514,0.044545518,0.009364248,-0.020413313,-0.003164782,-0.008485789,-0.011272352,-0.010612052,0.012415903,0.025179782
SACI_RS10555,-0.004823377,-0.000802495,0.014028099,-0.013089993,-0.008013518,0.006508256,-0.005965404,-0.00760353,0.018125921,0.01773305,-0.019238954,0.005815278,0.008889083,-0.023694961,0.01647346,0.004209772,-0.026822408,-0.027495686,-0.003700241,0.021872754,0.018831579,-0.012160562,0.009800891,-0.005176886,0.024480407,-0.028711526,-0.007295051,-0.005966159,0.015384644,-0.015631574,-0.025874219,0.009549307,0.00627242,0.019109976,-0.000312414,0.007742094,0.007095447,0.002486936,0.001719953,0.02137684,-0.007404988,-0.013804618,-0.010596382,0.008617492,0.027690222
SACI_RS10560,0.006951027,-0.033591955,-0.013967635,0.006308792,-0.002734734,-0.012786962,0.006819274,0.009560386,0.005791986,-0.017404742,-0.00457553,0.007937313,-0.005287922,-0.014458157,0.018180008,0.010784428,-0.0013817,0.017031397,0.018783655,0.015730552,0.015437435,-0.018027944,0.005192872,-0.008392904,0.011551027,-0.015949196,0.005094388,-0.006042824,-0.001721093,0.004676372,-0.005158238,0.002286987,0.030388002,0.000397299,-0.008710629,0.0017063,-0.003357839,-0.011566014,-0.006472945,0.000953354,0.004497188,-0.004293147,-0.004518282,0.004619747,0.01725995
SACI_RS10565,-0.001722588,0.003522521,-0.002725293,0.009753486,-0.008209266,0.000315435,-0.013035278,0.006226469,-0.001454157,0.003457079,-0.005125855,-0.002844799,0.00511882,-0.001367962,-0.004546695,0.008291141,-7.78E-05,0.006228242,-0.007172233,0.008317469,-0.01315795,-0.011631813,0.003104238,0.002273701,0.006963875,-0.002096758,-0.004418888,-0.001099943,-0.006376444,-0.003513517,0.000426741,0.007700279,-0.007374193,0.012735192,-0.002879929,-9.56E-05,0.011791777,0.006613443,0.012433227,-0.007039349,0.007126217,-0.008481231,-0.014348255,-0.016612869,0.011035941
SACI_RS10570,0.010130663,-0.010078702,-0.001630708,-0.001000043,-0.005372804,0.004327152,0.003696623,0.015672938,0.00360838,0.010429993,0.012282602,-0.006638116,-0.005548801,0.031212594,-0.001270191,-0.010218203,-0.002348407,-0.014046738,-9.93E-05,-0.002964954,-0.013333371,-0.015064497,-0.007058125,-0.004309534,-0.014941175,0.007934777,-0.012617465,0.002070364,0.007829195,0.010704352,0.001658494,0.014679346,0.006257348,-0.013324464,-0.006949698,0.001286138,-0.004623296,0.002025362,0.014378092,0.001181466,-0.003286227,0.01419292,-0.016432164,0.008035409,0.016248876
SACI_RS10575,-0.01165967,-0.014137681,-0.019883074,0.021514315,0.003147499,-0.012295943,0.004301508,0.004651309,0.013465214,0.02863859,-0.007564846,0.042254644,0.02969362,0.004842997,0.020903643,-0.00860982,0.004741916,-0.022474666,-0.001861357,-0.014821816,-0.014937639,-0.007441607,-0.017170998,-0.000929567,-0.024025076,-0.0002139,-0.003595216,0.001356754,0.018799404,0.004904159,0.004965074,0.014044678,-0.014146575,0.088920866,0.021770833,0.008192602,0.007965316,-0.006318263,-0.012233423,-0.02693319,-0.016315875,-0.01225525,0.008833719,-0.007608863,-0.012193367
SACI_RS10580,0.011693687,-0.024022994,-0.001074303,0.071710186,0.003332481,0.005553849,-0.020484421,-0.033417215,-0.021087705,0.023371483,0.012174183,-0.005422115,0.013325693,0.166550975,0.027018879,-0.01450228,0.035980645,-0.033568318,0.006737464,0.009196938,-0.019892832,0.004000773,-0.005319649,0.004760936,0.035236537,-0.014701251,-0.013280943,0.010053526,0.04833173,0.004458343,0.000444429,-0.093555007,0.02778545,0.00290908,-0.02702712,-0.009462302,-0.018124459,0.010351082,0.102494373,-0.015227887,-0.005784339,-0.015085451,-0.027176592,0.019914228,0.021407432
SACI_RS10585,-0.011424406,-0.009751289,0.008949052,0.003027577,0.004044087,0.01180308,-0.003296416,-0.032618205,0.008120116,-0.016341095,0.013625664,0.027548317,0.04579453,-0.008565965,-0.000274076,-0.008820594,-0.007279655,-0.022733317,-0.011527362,-0.006864892,0.006951263,0.015895086,-0.006442309,-0.009023478,-0.002922865,-0.004644401,-0.008729181,-0.008985219,-0.0009685,0.008630906,0.018091468,0.060139209,-0.011391103,0.008847952,-0.012991652,-0.004579924,8.44E-05,0.007768148,-0.005992551,-0.034685779,-0.000237101,0.007337868,0.005155662,0.010139947,-0.006517763
SACI_RS10590,-0.050794241,-0.008921691,-0.002407666,0.043309051,0.02394227,-0.037170661,-0.013997208,0.063158786,-0.004239242,-0.033413218,0.03724398,0.003994546,-0.015136772,0.02095104,0.004340695,0.006251511,-0.017368782,-0.017087915,-0.008363825,0.016543135,-0.017960343,-0.008250752,-0.010996772,-0.011289375,0.027899855,-0.027484966,-0.02901869,0.006512418,0.012322419,0.041292321,-0.001428339,0.161409349,0.031790421,0.019859814,-0.021194988,-8.65E-05,0.005764031,0.031219474,-0.114678569,0.009933607,0.017548312,-0.008075687,-0.004836376,-0.042917736,-0.011496932
SACI_RS10595,0.0103146,-0.006892639,-0.017816177,0.0217722,-0.002853071,-0.004788365,-0.008865109,0.002571597,0.000115908,-0.032219685,0.012358018,-0.006872683,0.043390179,-0.015407867,-0.02229596,-0.019102099,-0.001415553,0.017996905,-0.019417462,-0.033879279,-0.010983499,-0.028314597,0.017678996,-0.003866444,-0.027911007,0.006520551,0.000916944,0.0234899,0.003680054,0.002926689,0.022800761,0.023024994,0.003116386,-0.005022369,0.005207669,-0.011140539,0.007922656,-0.000712065,-0.015072017,-0.023687068,-0.008164415,0.003291288,-0.004111347,0.022920655,-0.023021117
SACI_RS10600,0.045937656,-0.08730201,-0.048574504,0.01316777,0.044753292,-0.006548356,0.010999755,0.034186747,0.008048084,-0.074345048,0.002536699,-0.074045392,0.01682196,-0.056450272,0.059791635,-0.037635749,0.000333507,0.004591365,-0.00919905,-0.053532735,0.013547852,0.002776689,0.021631206,0.018111251,0.001674449,0.026769385,0.039431448,0.000503478,0.021891659,-0.002827949,-0.013979291,-0.005861166,-0.005296444,-0.030882605,-0.009408162,-0.003918742,-0.048757194,-0.011439699,-0.113508665,0.029441395,0.003083454,-0.056886136,0.026503986,0.012825186,-0.054447738
SACI_RS10605,0.006608427,0.007330879,-0.029616531,0.004477784,0.012331794,-0.016739824,-0.007995627,0.020525861,0.025877659,-0.049163184,-0.005166924,-0.038272172,0.012434446,0.00245293,-0.007557917,-0.023723791,-0.006047857,-0.008381815,0.001051386,0.027795963,0.00594845,-0.004029145,-0.020958817,-0.022488838,-0.002268127,0.014663798,-0.014779303,0.044166278,-0.005238373,0.017874601,0.058543704,0.013497622,-0.008385795,-0.027789031,0.016331073,-0.009809865,0.016302796,-0.011798564,-0.032027036,0.090631213,-0.024710163,-0.00704128,-0.003697784,-0.005880683,-0.0064908
SACI_RS10610,0.005687068,-0.025418107,-0.010172314,0.011099677,0.013021429,0.018324516,-0.007900882,0.009389744,0.014271645,-0.005118063,-0.004670478,-0.02998615,0.004854029,-0.010838059,0.00799136,0.007012111,-0.022615318,0.020642516,-0.007533045,0.003115329,-0.024503858,-0.016361106,-0.012256697,0.008084332,-0.005967419,0.014390063,-0.010145956,-0.006438823,0.014424472,0.008841485,-0.010749875,0.009113907,0.002555503,0.004080861,-0.011945494,-0.026150218,0.007910871,0.005704752,-0.00348215,-0.003803828,-0.005453947,0.005595371,0.01642749,-0.032255479,0.002119029
